date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI,Location,Urban/Rural,year,month,day,weekday,AQI_lag_1,AQI_lag_7,AQI_lag_14,AQI_lag_30,AQI_7day_avg,AQI_30day_avg
2022-12-26,31.216904761904743,18.001190476190466,230.4607142857141,12.161904761904756,19.640873015873005,67.54761904761901,30,31,12,68,25,15,68,Chennai,Urban,2022,12,26,0,63.0,96.0,64.0,87.0,101.14285714285714,101.23333333333333
2022-12-27,29.628690476190457,18.42095238095237,268.58452380952366,13.274404761904757,17.75345238095237,62.63928571428568,31,30,13,63,22,17,63,Chennai,Urban,2022,12,27,1,68.0,101.0,41.0,110.0,95.71428571428571,99.66666666666667
2022-12-28,34.141666666666644,21.654523809523795,313.9075396825395,17.395119047619037,22.80789682539681,64.37619047619044,36,34,16,64,29,22,64,Chennai,Urban,2022,12,28,2,63.0,98.0,27.0,139.0,90.85714285714286,97.16666666666667
2022-12-29,44.01202380952378,28.479761904761887,353.6257936507934,21.950912698412683,24.8967857142857,66.64166666666662,47,44,18,67,31,27,67,Chennai,Urban,2022,12,29,3,64.0,139.0,34.0,139.0,80.57142857142857,94.76666666666667
2022-12-30,32.53416666666665,21.109166666666656,358.36944444444424,24.384523809523795,24.457182539682524,70.81547619047615,35,33,18,71,31,30,71,Chennai,Urban,2022,12,30,4,67.0,148.0,98.0,111.0,69.57142857142857,93.43333333333334
2022-12-31,54.40023809523806,36.19166666666665,359.58293650793627,18.754007936507925,20.252142857142847,81.972619047619,60,54,18,82,25,23,82,Chennai,Urban,2022,12,31,5,71.0,91.0,118.0,81.0,68.28571428571429,93.46666666666667
2023-01-01,50.05023809523807,32.20880952380951,376.3440476190474,18.87658730158729,21.11146825396824,87.23333333333329,54,50,19,87,26,24,87,Chennai,Urban,2023,1,1,6,82.0,63.0,122.0,48.0,71.71428571428571,94.76666666666667
2023-01-02,47.84571428571426,28.902976190476178,350.2932539682538,17.075714285714273,20.017380952380943,79.25952380952377,48,48,18,79,25,21,79,Chennai,Urban,2023,1,2,0,87.0,68.0,96.0,95.0,73.28571428571429,94.23333333333333
2023-01-03,67.04773809523806,40.20476190476188,351.91706349206333,17.472857142857134,15.790039682539671,93.45476190476184,67,67,18,93,20,22,93,Chennai,Urban,2023,1,3,1,79.0,63.0,101.0,135.0,77.57142857142857,92.83333333333333
2023-01-04,63.94845238095235,37.39154761904759,341.50238095238075,17.320357142857134,12.12761904761904,100.50357142857136,62,64,17,101,15,22,101,Chennai,Urban,2023,1,4,2,93.0,64.0,98.0,148.0,82.85714285714286,91.26666666666667
2023-01-05,73.87849206349202,47.74095238095236,355.85357142857123,14.852261904761896,9.789880952380946,111.22857142857136,80,74,18,117,12,19,117,Chennai,Urban,2023,1,5,3,101.0,67.0,139.0,175.0,90.0,89.33333333333333
2023-01-06,68.9353571428571,41.4815476190476,315.88571428571413,13.927380952380943,8.608214285714281,99.52857142857135,69,69,16,100,11,17,100,Chennai,Urban,2023,1,6,4,117.0,71.0,148.0,155.0,94.14285714285714,87.5
2023-01-07,68.9369444444444,43.91246031746029,380.2420634920633,16.71559523809523,13.099404761904752,116.34761904761898,73,69,19,124,16,21,124,Chennai,Urban,2023,1,7,5,100.0,82.0,91.0,131.0,100.14285714285714,87.26666666666667
2023-01-08,66.80880952380949,40.1710714285714,371.6436507936506,17.185238095238084,16.78404761904761,117.15238095238088,67,67,19,125,21,21,125,Chennai,Urban,2023,1,8,6,124.0,87.0,63.0,91.0,105.57142857142857,88.4
2023-01-09,54.67809523809521,31.1240476190476,319.165476190476,17.721785714285705,15.39809523809523,108.90357142857135,52,55,16,113,19,22,113,Chennai,Urban,2023,1,9,0,125.0,79.0,68.0,88.0,110.42857142857143,89.23333333333333
2023-01-10,59.8803571428571,34.797380952380934,354.8214285714284,12.944404761904757,19.36940476190475,117.56428571428565,58,60,18,126,24,16,126,Chennai,Urban,2023,1,10,1,113.0,93.0,63.0,83.0,115.14285714285714,90.66666666666667
2023-01-11,63.382499999999965,37.32833333333331,380.64880952380935,13.873214285714278,25.08238095238094,117.89285714285708,62,63,19,126,31,17,126,Chennai,Urban,2023,1,11,2,126.0,101.0,64.0,64.0,118.71428571428571,92.73333333333333
2023-01-12,58.75845238095235,35.75345238095236,357.15595238095216,18.134999999999987,21.61472222222221,100.31309523809516,60,59,18,100,27,23,100,Chennai,Urban,2023,1,12,3,126.0,117.0,67.0,41.0,116.28571428571429,94.7
2023-01-13,44.17059523809521,28.011547619047604,278.6571428571427,16.86940476190475,22.98567460317459,78.70119047619043,47,44,14,79,29,21,79,Chennai,Urban,2023,1,13,4,100.0,100.0,71.0,27.0,113.28571428571429,96.43333333333334
2023-01-14,38.83452380952379,24.775595238095224,239.9845238095237,15.944999999999991,24.139404761904743,74.29166666666663,41,39,12,74,30,20,74,Chennai,Urban,2023,1,14,5,79.0,124.0,82.0,34.0,106.14285714285714,97.76666666666667
2023-01-15,39.9815476190476,25.684999999999985,307.9130952380951,17.826190476190465,22.204682539682526,67.24642857142852,43,40,15,67,28,22,67,Chennai,Urban,2023,1,15,6,74.0,125.0,87.0,98.0,97.85714285714286,96.73333333333333
2023-01-16,43.12071428571426,26.78166666666665,228.9964285714284,15.053571428571422,26.23630952380951,78.17380952380948,45,43,11,78,33,19,78,Chennai,Urban,2023,1,16,0,67.0,113.0,79.0,118.0,92.85714285714286,95.4
2023-01-17,49.59119047619044,30.46571428571427,243.18571428571417,15.178690476190468,23.632499999999983,84.78452380952376,51,50,12,85,30,19,85,Chennai,Urban,2023,1,17,1,78.0,126.0,93.0,122.0,87.0,94.16666666666667
2023-01-18,63.46499999999997,39.06273809523808,345.30476190476173,16.941785714285704,16.989761904761895,90.2773809523809,65,63,17,90,21,21,90,Chennai,Urban,2023,1,18,2,85.0,126.0,101.0,96.0,81.85714285714286,93.96666666666667
2023-01-19,66.04373015873013,40.54523809523807,339.897222222222,17.489880952380943,14.848095238095228,94.4619047619047,68,66,17,94,19,22,94,Chennai,Urban,2023,1,19,3,90.0,100.0,117.0,101.0,81.0,93.73333333333333
2023-01-20,73.67603174603171,44.59944444444442,333.23214285714266,16.24011904761904,11.136785714285708,95.43571428571424,74,74,17,95,14,20,95,Chennai,Urban,2023,1,20,4,94.0,79.0,100.0,98.0,83.28571428571429,93.63333333333334
2023-01-21,65.75130952380948,40.45845238095236,306.61785714285696,14.35166666666666,8.900595238095233,100.70238095238088,67,66,15,101,11,18,101,Chennai,Urban,2023,1,21,5,95.0,74.0,124.0,139.0,87.14285714285714,92.36666666666666
2023-01-22,73.30873015873011,46.89940476190474,389.6646825396823,17.325833333333325,13.213333333333326,106.96309523809516,78,73,19,110,17,22,110,Chennai,Urban,2023,1,22,6,101.0,67.0,125.0,148.0,93.28571428571429,91.1
2023-01-23,45.20059523809522,27.365119047619032,227.79999999999987,14.717619047619038,9.262976190476186,82.22619047619042,46,45,11,82,12,18,82,Chennai,Urban,2023,1,23,0,110.0,78.0,113.0,91.0,93.85714285714286,90.8
2023-01-24,48.43261904761902,28.65059523809522,235.15952380952368,14.91261904761904,10.151309523809518,91.10714285714282,48,48,12,91,13,19,91,Chennai,Urban,2023,1,24,1,82.0,85.0,126.0,63.0,94.71428571428571,91.73333333333333
2023-01-25,72.19523809523805,44.27547619047616,345.16269841269826,16.890714285714278,14.348214285714278,98.947619047619,74,72,17,99,18,21,99,Chennai,Urban,2023,1,25,2,91.0,90.0,126.0,68.0,96.0,92.76666666666667
2023-01-26,64.84880952380949,40.58011904761903,323.47420634920616,16.699166666666656,12.267857142857135,93.71547619047614,68,65,16,94,15,21,94,Chennai,Urban,2023,1,26,3,99.0,94.0,100.0,63.0,96.0,93.8
2023-01-27,40.023095238095216,24.97630952380951,306.4285714285713,14.208214285714275,11.969999999999992,81.28095238095233,42,40,15,81,15,18,81,Chennai,Urban,2023,1,27,4,94.0,95.0,79.0,64.0,94.0,94.36666666666666
2023-01-28,70.15011904761901,42.2088095238095,345.0027777777776,16.533928571428564,12.537738095238089,107.59047619047612,70,70,17,111,16,21,111,Chennai,Urban,2023,1,28,5,81.0,101.0,74.0,67.0,95.42857142857143,95.83333333333333
2023-01-29,69.20499999999996,41.853095238095214,370.96825396825375,15.022619047619038,10.17773809523809,100.01071428571424,70,69,19,100,13,19,100,Chennai,Urban,2023,1,29,6,111.0,110.0,67.0,71.0,94.0,96.8
2023-01-30,59.37678571428568,36.2388095238095,365.73214285714266,12.877023809523804,8.05428571428571,100.03809523809518,60,59,18,100,10,16,100,Chennai,Urban,2023,1,30,0,100.0,82.0,78.0,82.0,96.57142857142857,97.4
2023-01-31,49.55190476190473,29.981904761904744,343.6571428571427,8.149285714285709,12.9104365079365,104.62261904761898,50,50,17,107,16,10,107,Chennai,Urban,2023,1,31,1,100.0,91.0,85.0,87.0,98.85714285714286,98.06666666666666
2023-02-01,50.61285714285712,30.46869047619046,349.9845238095236,5.374880952380949,10.128809523809515,109.1011904761904,51,51,17,113,13,7,113,Chennai,Urban,2023,2,1,2,107.0,99.0,90.0,79.0,100.85714285714286,99.2
2023-02-02,71.89678571428567,42.313095238095215,334.8916666666665,10.195476190476183,9.590476190476185,123.31428571428565,71,72,17,134,12,13,134,Chennai,Urban,2023,2,2,3,113.0,94.0,94.0,93.0,106.57142857142857,100.56666666666666
2023-02-03,63.56440476190472,37.51619047619045,293.85476190476174,11.74166666666666,8.811071428571424,106.56904761904757,63,64,15,110,11,15,110,Chennai,Urban,2023,2,3,4,134.0,81.0,95.0,101.0,110.71428571428571,100.86666666666666
2023-02-04,63.18988095238092,36.77999999999998,339.37738095238075,18.154880952380942,16.3245238095238,114.83690476190468,61,63,17,122,20,23,122,Chennai,Urban,2023,2,4,5,110.0,111.0,101.0,117.0,112.28571428571429,101.03333333333333
2023-02-05,60.32904761904758,36.24488095238093,293.1928571428569,14.11559523809523,25.21976190476189,109.22976190476184,60,60,15,114,32,18,114,Chennai,Urban,2023,2,5,6,122.0,100.0,110.0,100.0,114.28571428571429,101.5
2023-02-06,55.82273809523807,33.82464285714284,285.60476190476174,14.78214285714285,26.196230158730145,108.32499999999992,56,56,14,112,33,18,112,Chennai,Urban,2023,2,6,0,114.0,100.0,82.0,124.0,116.0,101.1
2023-02-07,46.86297619047616,29.159404761904742,340.7214285714284,19.64035714285713,22.4442857142857,95.42857142857136,49,47,17,95,28,25,95,Chennai,Urban,2023,2,7,1,112.0,107.0,91.0,125.0,114.28571428571429,100.1
2023-02-08,42.60059523809522,26.77392857142856,312.1214285714284,17.41059523809523,23.06071428571428,82.2321428571428,45,43,16,82,29,22,82,Chennai,Urban,2023,2,8,2,95.0,113.0,99.0,113.0,109.85714285714286,99.06666666666666
2023-02-09,46.69809523809521,29.808452380952364,344.5626984126982,18.8806746031746,22.756071428571417,78.84999999999995,50,47,17,79,28,24,79,Chennai,Urban,2023,2,9,3,82.0,134.0,94.0,126.0,102.0,97.5
2023-02-10,60.93202380952377,39.99714285714283,366.15396825396806,20.91638888888888,23.11849206349205,85.8273809523809,67,61,18,86,29,26,86,Chennai,Urban,2023,2,10,4,79.0,110.0,81.0,126.0,98.57142857142857,96.16666666666667
2023-02-11,70.12297619047615,46.11380952380949,366.9095238095236,19.44785714285713,22.29488095238094,106.41428571428564,77,70,18,109,28,24,109,Chennai,Urban,2023,2,11,5,86.0,122.0,111.0,100.0,96.71428571428571,96.46666666666667
2023-02-12,75.11142857142853,48.48642857142855,337.95079365079346,16.49813492063491,20.84380952380951,107.9071428571428,81,75,17,112,26,21,112,Chennai,Urban,2023,2,12,6,109.0,114.0,100.0,79.0,96.42857142857143,97.56666666666666
2023-02-13,56.74813492063489,35.41928571428569,333.1928571428569,19.659920634920624,20.219325396825383,97.34523809523805,59,57,17,97,25,25,97,Chennai,Urban,2023,2,13,0,112.0,112.0,100.0,74.0,94.28571428571429,98.33333333333333
2023-02-14,53.835119047619024,33.783928571428554,380.4940476190474,19.86753968253967,22.259007936507924,96.35952380952376,56,54,19,96,28,25,96,Chennai,Urban,2023,2,14,1,97.0,95.0,107.0,67.0,94.42857142857143,99.3
2023-02-15,70.48607142857139,45.70634920634918,345.6210317460316,20.17047619047618,22.479801587301576,106.74484126984122,76,70,17,110,28,25,110,Chennai,Urban,2023,2,15,2,96.0,82.0,113.0,78.0,98.42857142857143,100.36666666666666
2023-02-16,67.08396825396822,41.36285714285712,313.5773809523808,18.94079365079364,21.671031746031733,98.02023809523804,69,67,16,98,27,24,98,Chennai,Urban,2023,2,16,3,110.0,79.0,134.0,85.0,101.14285714285714,100.8
2023-02-17,44.559642857142826,27.33607142857141,299.00039682539665,18.07912698412697,16.65341269841269,85.8369047619047,46,45,15,86,21,23,86,Chennai,Urban,2023,2,17,4,98.0,86.0,110.0,90.0,101.14285714285714,100.66666666666667
2023-02-18,31.564404761904743,19.78607142857141,276.35396825396805,17.003095238095227,17.044761904761895,57.96190476190473,33,32,14,58,21,21,58,Chennai,Urban,2023,2,18,5,86.0,109.0,122.0,94.0,93.85714285714286,99.46666666666667
2023-02-19,28.76892857142856,18.25714285714285,192.43333333333325,13.537142857142848,25.4317857142857,52.25714285714283,30,29,10,52,32,17,52,Chennai,Urban,2023,2,19,6,58.0,112.0,114.0,95.0,85.28571428571429,98.03333333333333
2023-02-20,29.00202380952379,18.976666666666656,212.3392857142856,15.218452380952373,22.29333333333332,62.079761904761874,32,29,11,62,28,19,62,Chennai,Urban,2023,2,20,0,52.0,97.0,112.0,101.0,80.28571428571429,96.73333333333333
2023-02-21,37.26511904761903,24.59821428571428,239.842857142857,17.684603174603165,24.99039682539681,61.49761904761902,41,37,12,61,31,22,61,Chennai,Urban,2023,2,21,1,62.0,96.0,95.0,110.0,75.28571428571429,95.1
2023-02-22,52.19476190476187,33.79047619047617,340.8523809523808,19.51948412698412,19.534365079365067,78.87380952380947,56,52,17,79,24,24,79,Chennai,Urban,2023,2,22,2,61.0,110.0,82.0,82.0,70.85714285714286,95.0
2023-02-23,42.79357142857141,27.02535714285713,336.0714285714284,17.58761904761904,19.32261904761904,74.32976190476187,45,43,17,74,24,22,74,Chennai,Urban,2023,2,23,3,79.0,98.0,79.0,91.0,67.42857142857143,94.43333333333334
2023-02-24,31.633333333333315,20.37261904761904,318.92460317460296,16.835238095238086,20.047142857142845,65.93214285714282,34,32,16,66,25,21,66,Chennai,Urban,2023,2,24,4,74.0,86.0,86.0,99.0,64.57142857142857,93.33333333333333
2023-02-25,39.263690476190455,25.90880952380951,324.51309523809505,20.24670634920633,23.72726190476189,70.06071428571424,43,39,16,70,30,25,70,Chennai,Urban,2023,2,25,5,66.0,58.0,109.0,94.0,66.28571428571429,92.53333333333333
2023-02-26,45.07738095238093,28.620714285714268,301.9861111111109,15.108452380952372,19.59373015873015,79.39166666666662,48,45,15,79,24,19,79,Chennai,Urban,2023,2,26,6,70.0,52.0,112.0,81.0,70.14285714285714,92.46666666666667
2023-02-27,42.15595238095236,26.753095238095224,322.6809523809522,17.716150793650783,16.64031746031745,89.65357142857137,45,42,16,90,21,22,90,Chennai,Urban,2023,2,27,0,79.0,62.0,97.0,111.0,74.14285714285714,91.76666666666667
2023-02-28,51.73345238095235,31.73535714285713,303.53452380952365,14.233452380952372,10.212023809523805,90.52142857142852,53,52,15,91,13,18,91,Chennai,Urban,2023,2,28,1,90.0,61.0,96.0,100.0,78.42857142857143,91.46666666666667
2023-03-01,49.09499999999997,30.04511904761903,310.47380952380934,14.280119047619038,10.508571428571422,95.49999999999994,50,49,16,95,13,18,95,Chennai,Urban,2023,3,1,2,91.0,79.0,110.0,100.0,80.71428571428571,91.3
2023-03-02,50.05083333333331,30.047619047619023,324.07896825396807,17.358333333333324,17.645238095238085,107.03095238095231,50,50,16,110,22,22,110,Chennai,Urban,2023,3,2,3,95.0,74.0,98.0,107.0,85.85714285714286,91.4
2023-03-03,51.5363095238095,31.13119047619045,337.7952380952379,16.91738095238094,16.23511904761904,98.4785714285714,52,52,17,98,20,21,98,Chennai,Urban,2023,3,3,4,110.0,66.0,86.0,113.0,90.42857142857143,90.9
2023-03-04,50.68547619047616,31.01857142857141,331.2095238095236,15.723809523809514,16.44464285714285,89.74404761904758,52,51,17,90,21,20,90,Chennai,Urban,2023,3,4,5,98.0,70.0,58.0,134.0,93.28571428571429,89.43333333333334
2023-03-05,51.48285714285712,31.54416666666665,334.66904761904743,16.78892857142856,16.88535714285713,92.5166666666666,53,51,17,93,21,21,93,Chennai,Urban,2023,3,5,6,90.0,79.0,52.0,110.0,95.28571428571429,88.86666666666666
2023-03-06,45.49523809523807,27.55714285714284,355.70912698412684,17.046190476190464,19.64158730158729,92.7523809523809,46,45,18,93,25,21,93,Chennai,Urban,2023,3,6,0,93.0,90.0,62.0,122.0,95.71428571428571,87.9
2023-03-07,43.64166666666664,25.684642857142844,309.2261904761903,17.438928571428562,16.845198412698405,90.00833333333328,43,44,15,90,21,22,90,Chennai,Urban,2023,3,7,1,93.0,91.0,61.0,114.0,95.57142857142857,87.1
2023-03-08,35.424642857142835,20.870119047619035,246.73809523809507,11.758928571428564,21.94440476190475,82.81904761904757,35,35,12,83,27,15,83,Chennai,Urban,2023,3,8,2,90.0,95.0,79.0,112.0,93.85714285714286,86.13333333333334
2023-03-09,44.31440476190474,26.7920238095238,232.2273809523808,10.316547619047611,20.582857142857133,85.58333333333327,45,44,12,86,26,13,86,Chennai,Urban,2023,3,9,3,83.0,110.0,74.0,95.0,90.42857142857143,85.83333333333333
2023-03-10,47.81761904761902,29.30738095238093,227.642857142857,10.511904761904756,21.77154761904761,93.80238095238091,49,48,11,94,27,13,94,Chennai,Urban,2023,3,10,4,86.0,98.0,66.0,82.0,89.85714285714286,86.23333333333333
2023-03-11,51.26797619047616,31.58845238095236,310.9309523809522,14.147976190476184,13.839880952380945,83.78095238095233,53,51,16,84,17,18,84,Chennai,Urban,2023,3,11,5,94.0,90.0,70.0,79.0,89.0,86.4
2023-03-12,46.12726190476187,28.21071428571427,329.363095238095,13.737380952380946,13.286904761904752,85.55238095238091,47,46,16,86,17,17,86,Chennai,Urban,2023,3,12,6,84.0,93.0,79.0,86.0,88.0,86.4
2023-03-13,48.49749999999997,28.69392857142856,378.2571428571426,17.81511904761904,18.555873015873004,97.7119047619047,48,48,19,98,23,22,98,Chennai,Urban,2023,3,13,0,86.0,93.0,90.0,109.0,88.71428571428571,86.03333333333333
2023-03-14,48.11559523809521,28.056309523809507,382.7920634920633,18.27357142857142,18.457261904761893,103.02380952380946,47,48,19,104,23,23,104,Chennai,Urban,2023,3,14,1,98.0,90.0,91.0,112.0,90.71428571428571,85.76666666666667
2023-03-15,52.23464285714283,31.917857142857127,372.8642857142855,14.18761904761904,14.371547619047613,82.47142857142852,53,52,19,82,18,18,82,Chennai,Urban,2023,3,15,2,104.0,83.0,95.0,97.0,90.57142857142857,85.26666666666667
2023-03-16,40.37071428571426,25.14964285714284,310.20833333333314,11.646071428571425,12.273809523809517,61.828571428571394,42,40,16,62,15,15,62,Chennai,Urban,2023,3,16,3,82.0,86.0,110.0,96.0,87.14285714285714,84.13333333333334
2023-03-17,34.64559523809522,21.549523809523794,306.05476190476173,13.086785714285703,14.43464285714285,70.72499999999997,36,35,15,71,18,16,71,Chennai,Urban,2023,3,17,4,62.0,94.0,98.0,110.0,83.85714285714286,82.83333333333333
2023-03-18,35.57190476190474,21.513571428571414,331.9238095238093,14.571428571428562,15.83404761904761,64.64523809523806,36,36,17,65,20,18,65,Chennai,Urban,2023,3,18,5,71.0,84.0,90.0,98.0,81.14285714285714,81.73333333333333
2023-03-19,31.54916666666665,19.56321428571428,291.8880952380951,19.62166666666665,21.25539682539681,58.43928571428568,33,32,15,58,27,25,58,Chennai,Urban,2023,3,19,6,65.0,86.0,93.0,86.0,77.14285714285714,80.8
2023-03-20,26.772142857142843,16.92607142857142,288.165476190476,17.184761904761896,17.50249999999999,80.86071428571424,28,27,14,81,22,21,81,Chennai,Urban,2023,3,20,0,58.0,98.0,93.0,58.0,74.71428571428571,81.56666666666666
2023-03-21,30.921904761904745,19.068690476190465,293.390476190476,15.337499999999991,16.46464285714285,74.28571428571423,32,31,15,74,21,19,74,Chennai,Urban,2023,3,21,1,81.0,104.0,90.0,52.0,70.42857142857143,82.3
2023-03-22,29.246547619047604,18.17416666666665,240.3011904761904,14.382142857142853,16.946190476190466,63.34761904761901,30,29,12,63,21,18,63,Chennai,Urban,2023,3,22,2,74.0,82.0,83.0,62.0,67.71428571428571,82.33333333333333
2023-03-23,25.46476190476189,15.495714285714277,225.2380952380951,13.26416666666666,15.681428571428562,52.94404761904759,26,25,11,53,20,17,53,Chennai,Urban,2023,3,23,3,63.0,62.0,86.0,61.0,66.42857142857143,82.06666666666666
