time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2024-01-14,178.5342857142856,123.66857142857135,2226.371428571428,67.9628571428571,48.19428571428569,166.51428571428562,302.8219780219779649472072309,152.3561904761904012654364730,102.8296428571428500209350432,197.8151260504200295412481543,60.24285714285711357263153332,84.95357142857137944247369888,6,302.8219780219779649472072309
2024-01-15,184.78285714285704,127.8714285714285,2108.685714285713,73.25142857142853,71.1085714285714,146.91428571428565,306.0549450549449965400036980,156.5219047619046932595665567,101.3585714285714145521666296,168.9915966386553738148530315,88.8857142857142434877459891,91.5642857142856669838693051,6,306.0549450549449965400036980
2024-01-16,273.9371428571427,161.2457142857142,2432.657142857141,125.79428571428564,87.75714285714281,220.1714285714285,331.7274725274724617590366576,223.9371428571427031783969142,105.4082142857142634362332956,302.2539682539682393814507156,102.5857142857142700146747908,145.7942857142856354357718374,6,331.7274725274724617590366576
2024-01-17,270.71999999999986,165.1971428571428,2568.5999999999985,128.12857142857138,87.88571428571424,227.77142857142843,334.7670329670329290540673985,220.7199999999998567545844708,107.1074999999999832756003570,303.6613756613756352096431699,102.6285714285714144959153297,148.1285714285713766003027558,6,334.7670329670329290540673985
2024-01-18,268.39714285714274,161.8542857142856,2390.4380952380943,126.30857142857135,86.04857142857138,210.1999999999999,332.1956043956043039053418817,218.3971428571427395581849851,104.8804761904761795321405771,300.4074074074073895122570253,102.0161904761904594352017739,146.3085714285713549998035887,6,332.1956043956043039053418817
2024-01-19,276.3342857142856,162.15619047619035,2598.571428571427,129.97714285714278,89.49142857142851,204.31428571428563,332.4278388278387279359986468,226.3342857142856132668384816,107.4821428571428372222840153,290.7857142857140786418312928,103.1638095238095047534443438,149.9771428571427804854465648,6,332.4278388278387279359986468
2024-01-20,257.2971428571427,162.48380952380944,2706.657142857141,109.5314285714285,83.45142857142852,234.8857142857142,332.6798534798534162221655536,207.2971428571427168208174407,108.8332142857142637026868215,304.9788359788359604896902089,101.1504761904761740728038906,129.5314285714285063022543909,6,332.6798534798534162221655536
2024-01-21,206.36285714285705,141.17999999999992,1677.7142857142849,57.50571428571426,43.25142857142855,182.9999999999999,316.2923076923076319662169016,170.9085714285713682632679896,83.88571428571424126729993986,237.4999999999997157829056960,54.06428571428568474743769912,71.88214285714282780759276648,6,316.2923076923076319662169016
2024-01-22,255.99714285714268,163.5257142857142,2562.514285714284,88.72857142857137,63.53428571428567,232.342857142857,333.4813186813186164797046401,205.9971428571426770304242382,107.0314285714285496009523513,304.5079365079364840261809554,79.41785714285709119053535688,108.7285714285713709159608698,6,333.4813186813186164797046401
2024-01-23,272.17999999999984,161.8209523809523,2526.742857142856,118.14857142857136,82.04095238095232,218.62857142857132,332.1699633699633015846932092,222.1799999999998362909536809,106.5842857142856980878775630,301.9682539682539481031266472,100.6803174603174397816474084,138.1485714285713584104087204,6,332.1699633699633015846932092
2024-01-24,198.55714285714276,136.2057142857142,2173.314285714285,67.94285714285712,49.134285714285696,188.5999999999999,312.4659340659340063421740734,165.7047619047618430461928559,102.1664285714285580475291226,251.4999999999997726263245568,61.41785714285711961224478728,84.9285714285714021798412432,6,312.4659340659340063421740734
2024-01-25,227.51999999999987,156.32571428571418,2584.8857142857128,88.76857142857136,78.37714285714281,191.25714285714275,327.9428571428570649004541338,185.0133333333332454155121619,107.3110714285714084592626705,258.1428571428568830015137792,97.97142857142851823937235168,108.7685714285713629578822292,6,327.9428571428570649004541338
2024-01-26,285.6085714285713,160.73047619047608,2557.75238095238,125.14857142857136,85.07142857142853,210.6571428571428,331.3311355311354479734011245,235.6085714285712811033590697,106.9719047619047513908441260,300.4920634920634791308623756,101.6904761904761755886283936,145.1485714285713584104087204,6,331.3311355311354479734011245
2024-01-27,132.4257142857142,86.99428571428567,1701.1714285714277,64.58571428571425,57.26571428571425,167.17142857142846,189.9809523809522223321740360,121.6171428571428047386386121,85.05857142857138342151301913,198.7815126050418591737124028,71.58214285714281643890899431,80.7321428571428079123961652,6,198.7815126050418591737124028
2024-01-28,198.5142857142856,133.22571428571422,2543.0952380952367,109.29428571428568,81.45999999999995,227.59999999999988,310.1736263736263219051089926,165.6761904761903944442262097,106.7886904761904565130947731,303.6296296296296075238556282,100.4866666666666503715532599,129.2942857142856780683359830,6,310.1736263736263219051089926
2024-01-29,266.01999999999987,162.98857142857133,2568.180952380951,113.97999999999992,89.08285714285711,238.542857142857,333.0681318681317949225418628,216.0199999999998681232682429,107.1022619047618862353488112,305.6560846560846300690172939,103.0276190476190360338174893,133.9799999999999187139110290,6,333.0681318681317949225418628
2024-01-30,239.8342857142856,145.7457142857142,2079.542857142856,120.95999999999992,78.6685714285714,215.7999999999999,319.8043956043955386821135807,193.2228571428570755112256544,100.9942857142857031149674185,301.4444444444444254966381575,98.33571428571424632991693215,140.9599999999999226929503493,6,319.8043956043955386821135807
2024-01-31,249.1742857142856,154.6599999999999,2055.6285714285705,69.19999999999996,73.15142857142854,232.6857142857141,326.6615384615383933263589055,199.4495238095237255038227886,100.6953571428571281298758322,304.5714285714285393977560388,91.4392857142856740892966627,86.4999999999999502620084968,6,326.6615384615383933263589055
