date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2023-01-05,24.73500097181724,17.103094940996765,298.25992064417534,4.076552929797759,1.8377351492433665,82.82616337637076,29,25,15,83,2,5,83
2023-01-06,28.41077609329439,19.732343826183488,329.3885943356927,4.629214876208977,1.8908724059419644,76.98211803415226,33,28,16,77,2,6,77
2023-01-07,26.271867910592746,18.285489012911246,344.11193538803195,4.929050718682019,2.2430999888935115,72.28445031236969,30,26,17,72,3,6,72
2023-01-08,27.736831475773922,19.304714269054518,349.4758363459662,5.089989242445266,2.782303554074685,75.45160821879755,32,28,17,75,3,6,75
2023-01-09,30.021456529223865,20.920282304595258,355.6998860012024,4.502292402239797,2.627902876579197,75.88498128557528,35,30,18,76,3,6,76
2023-01-10,32.39265078161869,22.60486620019431,357.31075070572365,4.382788580683964,2.8485744328751843,80.50190106899885,38,32,18,81,4,5,81
2023-01-11,38.88755368596409,27.198770259613983,373.37671538710634,5.243247482067645,2.930988260447029,78.98822607246962,45,39,19,79,4,7,79
2023-01-12,45.62486128002211,31.829349579341866,364.9343133910245,4.758235571289729,3.0862748521449324,81.99928782451737,53,46,18,82,4,6,82
2023-01-13,55.94141345550452,38.69155579897256,383.05870699245594,4.474827187745836,3.902603856726355,82.89242696098829,64,56,19,83,5,6,83
2023-01-14,60.77397371373025,42.13213142579471,454.3924388634355,5.143535941505841,4.769709085103418,92.03635165903074,70,61,23,92,6,6,92
2023-01-15,60.062166644453555,41.50891059558507,419.6156921097681,5.309204364847967,5.339956309870875,89.58286028043851,69,60,21,90,7,7,90
2023-01-16,71.43208723309716,49.40603909389595,408.0551059465954,5.131317673191713,4.849770702947835,84.5933306400109,82,71,20,85,6,6,85
2023-01-17,59.05630631958892,42.22353083530001,422.9714051367476,4.733376228423332,4.551636290434531,88.83468460363717,70,59,21,89,6,6,89
2023-01-18,70.14283470313279,49.80308636123826,409.59611825628116,4.028240338747735,5.250864752649346,100.90687871720093,83,70,20,101,7,5,101
2023-01-19,67.56293724836858,46.78494743856715,398.1630320422037,3.368102026933214,4.917910535425043,94.14621502151859,78,68,20,94,6,4,94
2023-01-20,54.607023154241155,37.92447163959452,367.02689937525946,3.132263562404546,4.71893697625988,89.87062101901965,63,55,18,90,6,4,90
2023-01-21,49.248871950576024,34.1906074274607,389.01042596140405,4.610052057013271,3.7469297042898706,89.67809118422859,57,49,19,90,5,6,90
2023-01-22,47.0053054866027,32.76817504928494,403.4187548799102,4.613331444305603,3.5057382618353383,93.11676329307211,55,47,20,93,4,6,93
2023-01-23,52.148115724003766,36.35609339441891,382.74722126891487,2.919409804248223,4.177012747466324,100.8713626266831,61,52,19,101,5,4,101
2023-01-24,54.64663687352479,38.13308215465769,404.12557083622465,4.632757214123734,3.292279586283485,98.31992325419941,64,55,20,98,4,6,98
2023-01-25,54.270303798417196,37.90581220602518,381.47119550187335,2.9608159433569274,3.7539965347771673,100.35202160210999,63,54,19,101,5,4,101
2023-01-26,54.678464742468286,38.14035843676238,415.859435013188,4.5112067666250075,4.196342493405516,97.35976029432159,64,55,21,97,5,6,97
2023-01-27,54.808841032902826,38.178216440371976,423.3013389421065,2.8558762349021176,4.7675807450599175,99.6997574066359,64,55,21,100,6,4,100
2023-01-28,61.00157443287505,42.46194535610152,437.46956052570584,4.284301470683501,4.1974994891017525,98.46592505900297,71,61,22,98,5,5,98
2023-01-29,62.535571042620994,43.51784712758563,430.7817679207728,4.373210234624452,3.492212505900311,98.16362621130061,73,63,22,98,4,5,98
2023-01-30,35.805831195335195,24.76585640982918,356.4223050673322,4.44575934656855,2.679285078439533,92.02438686658314,41,36,18,92,3,6,92
2023-01-31,45.97490251561839,31.89967910315139,357.0978674903967,5.069718147068339,3.2528800305428223,92.75541266139088,53,46,18,93,4,6,93
2023-02-01,54.65598781341095,37.91525476051636,408.67626519505666,4.7252647563515096,4.3067864972927845,98.59462546161298,63,55,20,99,5,6,99
2023-02-02,48.069586172428046,33.445039808413085,382.2568898514499,4.457219279929649,2.741534854921554,101.88638095238072,56,48,19,103,3,6,103
2023-02-03,47.169170864917284,32.79502611411904,326.06549482160136,3.557129893100089,2.9795964764681315,100.77556498681082,55,47,16,101,4,4,101
2023-02-04,53.39124106899891,37.12497990281819,325.86401216159857,3.0949375093710887,3.4888584395390727,101.95745333888634,62,53,16,103,4,4,103
2023-02-05,63.51929467721768,44.13035176731907,394.48177998056275,3.3630272330973128,2.86723373594335,107.33559583506847,74,64,20,111,4,4,111
2023-02-06,67.72798552177318,47.1909933074181,426.0661289740376,1.7182710981535434,2.8964904206580524,121.43224289879187,79,68,21,132,4,2,132
2023-02-07,57.20432224073289,39.60475161182831,406.7980925447721,1.7989664528668567,4.453638751446147,133.9685195890598,66,57,20,150,6,2,150
2023-02-08,54.81198939608484,37.59372031931131,336.2941125642086,2.1582122032486413,4.241340627516303,112.51095463001501,63,55,17,118,5,3,118
2023-02-09,58.081287174788145,39.98544792447582,386.4150286824925,4.559876807811549,4.8982513184321235,102.81094524503654,67,58,19,104,6,6,104
2023-02-10,58.909424856309734,40.55187489101754,358.54517828682407,3.818044512008876,5.210506971169408,109.79044800777429,68,59,18,114,7,5,114
2023-02-11,58.707691350825904,40.06051910592799,379.20989160072105,3.553557831459106,4.940365296867035,125.75498272941802,67,59,19,138,6,4,138
2023-02-12,55.76800222407318,38.25558441482706,345.0918634457857,1.6232235873941374,4.618440973668369,133.66867419130887,64,56,17,150,6,2,150
2023-02-13,39.1415746189087,27.064921091211932,285.44051214771554,1.7187017714840997,5.115975493544345,105.42495454671639,45,39,14,108,6,2,108
2023-02-14,43.31818856309861,30.133235871164725,300.54079103151395,1.7536392947382993,4.314431211994992,108.71880341524339,50,43,15,113,5,2,113
2023-02-15,40.41503501041223,28.152940285991885,324.37858139663956,3.3325336387616193,5.048356395946121,114.76649798694962,47,40,16,122,6,4,122
2023-02-16,35.07964882132436,24.42090836040533,319.08022465639243,2.004121679855611,3.972800310981526,109.70790492850176,41,35,16,114,5,3,114
2023-02-17,46.12540086908222,32.135723831736705,361.10107541302153,2.4666620380397,4.140349518256273,101.71840766347331,54,46,18,103,5,3,103
2023-02-18,46.408845450506625,32.16934427877266,359.4155348882402,2.099093408302091,4.55369827571844,108.18503976121035,54,46,18,112,6,3,112
2023-02-19,58.755919000416355,40.64561144245444,422.80104459252993,4.454769531213836,3.6582834985422656,103.86029690406751,68,59,21,106,5,6,106
2023-02-20,67.91469736467813,47.81940376972546,434.25603784534115,2.873944611967229,2.420204878522832,116.08021285575427,80,68,22,124,3,4,124
2023-02-21,66.26381510944499,46.69544305613391,477.51673444398057,2.6079705206164037,4.4713966486186205,131.35621802026904,78,66,24,146,6,3,146
2023-02-22,47.93118585589326,33.188264170484445,372.05575582396136,2.3589954046924837,3.6498601943634514,124.70142896015521,55,48,19,136,5,3,136
2023-02-23,37.78340470637226,25.916050984312033,303.7497128141045,3.077529010134659,3.9165926364014907,105.83754613355522,43,38,15,109,5,4,109
2023-02-24,48.67703376926269,33.29532435651804,299.39655451894976,1.717560602526721,4.485317315007625,113.3333207274744,55,49,15,120,6,2,120
2023-02-25,41.93706619464103,28.942285930862074,277.0586641399411,1.6209165486602766,4.313384506455633,105.66421574343998,48,42,14,108,5,2,108
2023-02-26,35.63680185200602,24.63831275301952,257.7673529918084,1.7591343828960115,3.0332072497570386,103.13769040677471,41,36,13,105,4,2,105
2023-02-27,40.0624789865333,27.677086053033396,288.10619591836667,1.7597088685269984,4.671825624508296,113.06536420935696,46,40,14,119,6,2,119
2023-02-28,43.7819259253088,30.264339505761416,290.53245400527493,1.6829035374149621,4.846339823221794,119.33079775093682,50,44,15,128,6,2,128
2023-03-01,46.22037486047469,31.996386899902745,308.6158017215042,1.5823204970151288,3.861201574344014,112.89109484936806,53,46,15,119,5,2,119
2023-03-02,54.58271148965696,37.66735066777722,336.80027641260506,3.330339702901561,4.674294029339616,112.4219500208244,63,55,17,118,6,4,118
2023-03-03,63.597168552917616,43.33818235642547,318.1766163542961,2.3896123976121006,3.4255113758156246,114.66917589893075,72,64,16,122,4,3,122
2023-03-04,50.638557389976285,34.86996456198798,338.0034109398853,3.5788629839418675,2.4988458336804054,105.75539255865588,58,51,17,108,3,4,108
