time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2022-09-06 21:00:00,10.924829254477276,7.669471453560998,235.9955112036646,3.545060758017483,0.2076678050812156,52.32643798417314,13,11,12,52,0,4,52
2022-09-06 22:00:00,10.931893777592643,7.674240666388986,231.2547791753431,3.150938708871295,0.1881417409412739,49.348735360266446,13,11,12,49,0,4,49
2022-09-06 23:00:00,11.76753272802996,8.247433835901687,230.87779158683827,3.337751070387331,0.2387778425655969,45.72519450229061,14,12,12,46,0,4,46
2022-09-07 00:00:00,12.858696209912509,8.980540508121596,229.4346695543518,3.6254513952519702,0.3944139275301947,44.88865705955841,15,13,11,45,0,5,45
2022-09-07 01:00:00,13.22004358184087,9.1777047563515,219.71513602665505,3.4179305955851653,0.6394875468554754,50.587460558100666,15,13,11,51,1,4,51
2022-09-07 02:00:00,12.695876384839618,8.753755201999148,201.3584086630566,2.665583873386083,0.8897514702207394,61.338069804248086,15,13,10,61,1,3,61
2022-09-07 03:00:00,11.94743850062471,8.205350370678865,180.8160459808409,1.7873175510204038,1.0245732278217388,70.91257842565582,14,12,9,71,1,2,71
2022-09-07 04:00:00,11.470088929612634,7.886744856309852,164.59517667638448,1.182039283631817,0.9811268638067452,74.12452278217393,13,11,8,74,1,1,74
2022-09-07 05:00:00,11.114997884214889,7.662812361516017,153.9669744273216,0.8846166097459368,0.81815883381924,71.6616103290294,13,11,8,72,1,1,72
2022-09-07 06:00:00,10.697061024573074,7.388157667638467,147.7453734277381,0.7795577176176572,0.6620169596001649,67.55183540191571,12,11,7,68,1,1,68
2022-09-07 07:00:00,10.391519800083277,7.18417972511452,145.12039383590135,0.7805023240316514,0.5898430320699694,64.80715235318601,12,10,7,65,1,1,65
2022-09-07 08:00:00,10.403040266555578,7.200779675135344,145.8663356934607,0.9036578758850454,0.5847531528529764,63.65829437734261,12,10,7,64,1,1,64
2022-09-07 09:00:00,10.641510703873362,7.368886563931678,149.3793086214074,1.2032894294044116,0.5969340774677202,63.31217192836304,12,11,7,63,1,2,63
2022-09-07 10:00:00,10.994217875885022,7.614150437317766,155.3104246563928,1.780042315701786,0.6011623157017894,63.10359283631806,13,11,8,63,1,2,63
2022-09-07 11:00:00,11.556013794252369,8.006329762598899,163.7596794668884,2.658165630987082,0.6005487713452713,62.58116651395237,13,12,8,63,1,3,63
2022-09-07 12:00:00,12.325875885047868,8.556315935027055,174.93098942107417,3.7320976259891614,0.5996095626822142,61.16459941690947,14,12,9,61,1,5,61
2022-09-07 13:00:00,13.116318400666358,9.12863840066637,188.5810372344852,4.789428738025812,0.5994620241565999,58.55761432736347,15,13,9,59,1,6,59
2022-09-07 14:00:00,13.876684781341078,9.673143790087444,203.0917950853806,5.653744606413982,0.6014483965014563,55.02437184506442,16,14,10,55,1,7,55
2022-09-07 15:00:00,14.781747805081183,10.300647130362323,215.09482049146135,6.177651978342343,0.6072617742607231,51.311892044981136,17,15,11,51,1,8,51
2022-09-07 16:00:00,15.733761332777975,10.961831037067864,221.44887563515152,6.2679807413577535,0.6054923115368581,48.065628654727085,18,16,11,48,1,8,48
2022-09-07 17:00:00,16.28417379425236,11.361309254477275,221.79090845481,5.917133261141178,0.572735760099957,45.68031520199906,19,16,11,46,1,7,46
2022-09-07 18:00:00,16.038950570595553,11.214581724281524,218.10218742190705,5.219528463140346,0.4975918034152425,44.43064456476458,19,16,11,44,1,7,44
2022-09-07 19:00:00,15.09617112869634,10.568729496043288,212.43530528946224,4.300546039150344,0.4053625655976667,44.461543690129005,18,15,11,44,1,5,44
2022-09-07 20:00:00,13.908330995418542,9.73594375676799,206.58102057476,3.3681806580591336,0.3317227821740933,45.022160766347255,16,14,10,45,0,4,45
2022-09-07 21:00:00,13.077046497292764,9.151827205331088,202.8740651395247,2.732967330279044,0.2819337276134936,44.59044131611818,15,13,10,45,0,3,45
2022-09-07 22:00:00,13.030875668471438,9.124946938775487,203.03077251145305,2.611665072886291,0.2447230320699702,42.39155751770086,15,13,10,42,0,3,42
2022-09-07 23:00:00,13.68099958350684,9.59186079133692,205.6769286130774,2.848504656393163,0.2502686547271963,40.239730112453046,16,14,10,40,0,4,40
2022-09-08 00:00:00,14.154264523115335,9.927102307371904,206.94144972927896,3.0024808996251497,0.3552345855893368,41.755140691378486,17,14,10,42,0,4,42
2022-09-08 01:00:00,13.497415143690098,9.457154518950418,204.0766247396913,2.738291311953347,0.5678326030820479,49.282191753435946,16,13,10,49,1,3,49
