time,location,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2024-09-08,,58.25428571428568,40.64321428571426,529.835714285714,27.836547619047604,27.1717857142857,88.93333333333328,67.7386904761904299713629977,58.25428571428567892098726588,26.49178571428569828327681535,88.93333333333328027947572992,33.96473214285712582949372518,34.79568452380950471791720702,6,88.93333333333328027947572992
2024-09-09,,76.84178571428568,53.66238095238092,773.7940476190471,40.39273809523807,33.58571428571427,95.98690476190473,89.4373015873015357139289942,76.84178571428567749990179436,38.68970238095235658626336317,95.98690476190472509188111872,41.9821428571428345577487562,50.49092261904759126878161624,6,95.98690476190472509188111872
2024-09-10,,51.99273809523806,36.415595238095214,568.5940476190473,33.43642857142855,28.993928571428555,74.85357142857139,60.69265873015869061646299087,51.99273809523806022525604931,28.42970238095236523712117105,74.85357142857138512681558496,36.24241071428569327395052822,41.79553571428568758960864215,6,74.85357142857138512681558496
2024-09-11,,58.814761904761866,40.624404761904735,545.7035714285711,30.39392857142856,25.070952380952367,86.43690476190471,67.70734126984122506579903227,58.81476190476186616251652595,27.28517857142855329577457724,86.43690476190471372319734656,31.33869047619045833386053345,37.99241071428570037937788585,6,86.43690476190471372319734656
2024-09-12,,32.94809523809522,22.97904761904761,473.2345238095235,26.3767857142857,16.100595238095227,95.3928571428571,38.298412698412681957430929,32.9480952380952203384367749,23.66172619047617609044920073,95.3928571428570961643345072,20.12574404761903412719448170,32.9709821428571236978655179,6,95.3928571428570961643345072
2024-09-13,,68.94845238095233,46.52809523809521,722.4249999999996,37.59214285714284,23.939047619047603,93.71785714285708,77.5468253968253525461780858,68.94845238095233241892856313,36.12124999999998253841226870,93.71785714285708479565073504,29.92380952380950365210310338,46.99017857142854914798135722,6,93.71785714285708479565073504
2024-09-14,,113.88357142857136,45.27726190476188,561.7619047619045,30.62714285714284,19.059047619047607,93.93095238095232,75.46210317460313158714294938,109.2557142857142385613163545,28.08809523809522312731701277,93.93095238095231991337641376,23.82380952380950933644498946,38.28392857142854932561704118,6,109.2557142857142385613163545
2024-09-15,,93.04083333333328,46.41821428571426,662.9178571428567,36.16452380952379,21.124404761904756,95.0321428571428,77.36369047619042760288721183,93.04083333333328198477829574,33.14589285714283906081334408,95.03214285714280151751154336,26.4055059523809454447018652,45.20565476190474107909267332,6,95.03214285714280151751154336
2024-09-16,,119.16607142857136,60.28047619047616,821.6571428571424,40.025357142857125,25.220476190476177,85.31547619047615,100.9349206349205256098381748,112.7773809523809044700707697,41.08285714285712098003955361,85.3154761904761471669189632,31.52559523809522090687096352,50.03169642857140608782628988,6,112.7773809523809044700707697
2024-09-17,,104.7596428571428,61.05619047619045,803.671428571428,40.95404761904759,27.91392857142856,103.82857142857137,103.5206349206348382570771112,103.1730952380951957062886019,40.18357142857140185121522791,105.6302521008402429876749760,34.89241071428569984647083402,51.19255952380949103996954364,6,105.6302521008402429876749760
