date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2023-02-12,60.71818181818182,37.82272727272727,231.16666666666666,5.6375,7.570833333333333,121.20833333333333,63.0,61.0,12.0,131,9.0,7.0,131.0
2023-02-13,48.300000000000004,28.179166666666664,182.625,3.475,3.9916666666666667,101.33333333333333,47.0,48.0,9.0,102,5.0,4.0,102.0
2023-02-14,33.15,20.245833333333334,188.70833333333334,3.8708333333333336,2.9875000000000003,100.375,34.0,33.0,9.0,101,4.0,5.0,101.0
2023-02-15,40.80833333333333,25.849999999999998,189.25,3.7083333333333335,4.175,108.29166666666667,43.0,41.0,9.0,112,5.0,5.0,112.0
2023-02-16,62.125,37.67916666666667,197.20833333333334,3.141666666666667,4.145833333333333,113.875,63.0,62.0,10.0,120,5.0,4.0,120.0
2023-02-17,36.74166666666667,21.400000000000002,163.125,2.933333333333333,1.9958333333333333,94.04166666666667,36.0,37.0,8.0,94,2.0,4.0,94.0
2023-02-18,25.041666666666668,14.983333333333334,156.0,2.9499999999999997,2.0083333333333333,70.5,25.0,25.0,8.0,70,3.0,4.0,70.0
2023-02-19,21.712500000000002,12.920833333333334,140.125,2.1416666666666666,1.3333333333333333,64.75,22.0,22.0,7.0,65,2.0,3.0,65.0
2023-02-20,15.9375,9.845833333333333,140.20833333333334,2.1875,1.6416666666666666,64.04166666666667,16.0,16.0,7.0,64,2.0,3.0,64.0
2023-02-21,20.516666666666666,13.179166666666667,163.16666666666666,4.595833333333333,3.408333333333333,64.875,22.0,21.0,8.0,65,4.0,6.0,65.0
