date,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),pm2_5 (μg/m³)_subindex,pm10 (μg/m³)_subindex,carbon_monoxide (μg/m³)_subindex,ozone (μg/m³)_subindex,sulphur_dioxide (μg/m³)_subindex,nitrogen_dioxide (μg/m³)_subindex,AQI
2023-01-03,37.07047619047617,25.798571428571417,323.94166666666644,3.2282142857142837,2.4063095238095227,82.28452380952376,43,37,16,82,3,4,82
2023-01-04,33.05726190476188,22.93380952380951,305.54523809523795,3.0433333333333317,2.6026190476190463,84.91904761904756,38,33,15,85,3,4,85
2023-01-05,24.746904761904748,17.11154761904761,298.22738095238077,4.314999999999998,1.8354761904761894,82.80952380952377,29,25,15,83,2,5,83
2023-01-06,28.411428571428555,19.733095238095228,329.47142857142836,4.632182539682537,1.8913095238095228,76.9428571428571,33,28,16,77,2,6,77
2023-01-07,26.26940476190475,18.283214285714276,344.1059523809522,4.925793650793648,2.2440476190476177,72.32857142857138,30,26,17,72,3,6,72
2023-01-08,27.73761904761903,19.306071428571418,349.4130952380951,5.091587301587299,2.7826190476190455,75.45476190476187,32,28,17,75,3,6,75
2023-01-09,30.01416666666665,20.914761904761892,355.6698412698411,4.499682539682537,2.6288095238095224,75.89880952380948,35,30,18,76,3,6,76
2023-01-10,32.391666666666644,22.604166666666654,357.18492063492045,4.379246031746029,2.8472619047619028,80.51666666666662,38,32,18,81,4,5,81
2023-01-11,38.893571428571406,27.20333333333332,373.4777777777776,5.250277777777774,2.932261904761903,78.99285714285709,45,39,19,79,4,7,79
2023-01-12,45.62940476190474,31.831785714285697,368.6543650793649,4.7659523809523785,3.0867857142857122,81.92380952380948,53,46,18,82,4,6,82
2023-01-13,55.92952380952377,38.683690476190456,382.11746031746003,4.472182539682537,3.891785714285712,82.90833333333329,64,56,19,83,5,6,83
2023-01-14,60.792738095238064,42.144404761904745,455.01230158730135,5.136150793650791,4.780119047619045,92.06190476190471,70,61,23,92,6,6,92
2023-01-15,60.0708333333333,41.51464285714283,419.45436507936483,5.309642857142854,5.338214285714283,89.58333333333327,69,60,21,90,7,7,90
2023-01-16,71.31845238095234,49.33956349206346,407.53253968253944,5.132261904761902,4.846825396825394,84.57380952380947,82,71,20,85,6,6,85
2023-01-17,59.151904761904724,42.27865079365077,423.21547619047595,4.730634920634918,4.546190476190474,88.82976190476184,70,59,21,89,6,6,89
2023-01-18,70.15888888888885,49.814047619047585,409.84047619047595,4.032976190476188,5.251944444444441,100.93928571428565,83,70,20,101,7,5,101
2023-01-19,67.56654761904758,46.78749999999997,398.12976190476166,3.3673809523809504,4.926865079365077,94.1523809523809,78,68,20,94,6,4,94
2023-01-20,54.59119047619044,37.91345238095236,367.01785714285694,3.132976190476189,4.716428571428569,89.84523809523803,63,55,18,90,6,4,90
2023-01-21,49.249761904761876,34.190833333333316,389.0297619047617,4.60769841269841,3.7478571428571406,89.697619047619,57,49,19,90,5,6,90
2023-01-22,46.99797619047616,32.762976190476174,403.33809523809504,4.612896825396823,3.506309523809522,93.13095238095234,55,47,20,93,4,6,93
